ProductID,ProductName,Category,BasePrice,OrderID,CustomerID,TotalPrice,Name,Email,Country,YearMonth,OrderYear,Profit
PROD5572,Project,Toys,106.84,ORD20572,CUST1572,1493.62,Elizabeth,nrosales@williams.com,Ukraine,10/31/2024,2024,298.724
PROD5573,Exist,Books,431.43,ORD20573,CUST1573,796.04,Tom,kayla39@chan-bell.org,Norfolk Island,11/30/2024,2024,159.208
PROD5574,Message,Clothing,444.8,ORD20574,CUST1574,871.75,Shawn,rmorgan@gmail.com,Palestinian Territory,10/31/2024,2024,174.35
PROD5575,Fire,Home & Kitchen,21.19,ORD20575,CUST1575,126.55,Jessica,tbullock@fisher.com,Belarus,8/31/2024,2024,25.31
PROD5576,Physical,Electronics,104.73,ORD20576,CUST1576,617.78,Jennifer,lisa46@johnson.biz,South Georgia and the South Sandwich Islands,1/31/2025,2025,123.556
PROD5577,Ahead,Electronics,262.7,ORD20577,CUST1577,866.51,Jeffery,walshmia@yahoo.com,Palestinian Territory,6/30/2023,2023,173.302
PROD5578,General,Clothing,23.56,ORD20578,CUST1578,302.18,Rebecca,hjones@hotmail.com,Norfolk Island,7/31/2024,2024,60.436
PROD5579,Middle,Beauty,252.04,ORD20579,CUST1579,1342.06,Thomas,jordan99@martinez.biz,Nigeria,4/30/2023,2023,268.412
PROD5580,On,Toys,38.44,ORD20580,CUST1580,932.28,Natalie,linda93@gonzales.com,Switzerland,4/30/2023,2023,186.456
PROD5581,Need,Books,281.23,ORD20581,CUST1581,464.13,Jennifer,hillronnie@hotmail.com,Cuba,2/29/2024,2024,92.826
PROD5582,Risk,Books,207.89,ORD20582,CUST1582,501.7,Amanda,owalker@yahoo.com,Myanmar,10/31/2023,2023,100.34
PROD5583,Point,Clothing,351.58,ORD20583,CUST1583,1073.81,Peggy,hallcarol@fuller.com,Niger,7/31/2023,2023,214.762
PROD5584,Purpose,Toys,188.47,ORD20584,CUST1584,1457.47,Richard,ibenson@gmail.com,Antarctica (the territory South of 60 deg S),6/30/2023,2023,291.494
PROD5585,Hospital,Home & Kitchen,176.65,ORD20585,CUST1585,1055.49,Arthur,tlopez@davis.com,Mexico,12/31/2024,2024,211.098
PROD5586,Sense,Books,35.76,ORD20586,CUST1586,479,Elizabeth,gonzalesshane@bell.com,Comoros,11/30/2023,2023,95.8
PROD5587,Condition,Clothing,49.53,ORD20587,CUST1587,330.82,Megan,rachel62@hotmail.com,Samoa,3/31/2024,2024,66.164
PROD5588,Hotel,Electronics,22.16,ORD20588,CUST1588,1271,Amanda,ospencer@hotmail.com,Niger,5/31/2024,2024,254.2
PROD5589,Boy,Clothing,423.48,ORD20589,CUST1589,435.87,Aaron,oliviacraig@mccarthy.org,Malta,8/31/2023,2023,87.174
PROD5590,Fly,Home & Kitchen,381.83,ORD20590,CUST1590,309.28,Caleb,david95@price.com,Peru,3/31/2024,2024,61.856
PROD5591,Page,Clothing,188.95,ORD20591,CUST1591,964.33,Eric,joshuaanderson@hotmail.com,Iceland,3/31/2024,2024,192.866
PROD5592,Once,Home & Kitchen,61.46,ORD20592,CUST1592,318.24,Matthew,williamsjoshua@manning-harrell.net,Norfolk Island,1/31/2025,2025,63.648
PROD5593,Carry,Toys,332.65,ORD20593,CUST1593,991.43,Christina,sarahgraham@york.com,Korea,1/31/2024,2024,198.286
PROD5594,Like,Books,204.22,ORD20594,CUST1594,970.12,Carol,petersensharon@hudson.biz,India,9/30/2024,2024,194.024
PROD5595,American,Toys,433.81,ORD20595,CUST1595,378.48,Jack,elizabeth68@yahoo.com,Congo,4/30/2024,2024,75.696
PROD5596,Yourself,Beauty,165.22,ORD20596,CUST1596,1089.71,Joseph,jacob22@hotmail.com,Ethiopia,12/31/2023,2023,217.942
PROD5597,Message,Beauty,406.82,ORD20597,CUST1597,122.83,Keith,robert81@allen.com,Martinique,7/31/2023,2023,24.566
PROD5598,Very,Clothing,11.61,ORD20598,CUST1598,305.33,Robert,davidnelson@barron-stevenson.net,Libyan Arab Jamahiriya,10/31/2024,2024,61.066
PROD5599,Listen,Books,456.98,ORD20599,CUST1599,745.38,Michelle,lholt@hotmail.com,Costa Rica,6/30/2024,2024,149.076
PROD5600,Street,Toys,144.75,ORD20600,CUST1600,951.46,Kenneth,christopherleblanc@bryan.com,Chile,1/31/2024,2024,190.292
PROD5601,Economic,Toys,382.16,ORD20601,CUST1601,1181.74,Rebecca,urichardson@hotmail.com,Bahrain,11/30/2023,2023,236.348
PROD5602,Guess,Toys,438.92,ORD20602,CUST1602,789.62,Shannon,vrodriguez@figueroa-bruce.com,Afghanistan,2/28/2023,2023,157.924
PROD5603,Again,Home & Kitchen,450.59,ORD20603,CUST1603,726.08,Joseph,jeffery48@king.net,Bolivia,7/31/2023,2023,145.216
PROD5604,Table,Clothing,25.23,ORD20604,CUST1604,801.49,Natasha,nbenson@taylor-obrien.info,Botswana,11/30/2023,2023,160.298
PROD5605,Past,Books,412.11,ORD20605,CUST1605,172.31,Kendra,walkerkaren@gmail.com,South Georgia and the South Sandwich Islands,2/28/2025,2025,34.462
PROD5606,If,Electronics,92.59,ORD20606,CUST1606,976.05,Mary,sarahoconnor@mitchell.com,Mayotte,3/31/2023,2023,195.21
PROD5607,Despite,Clothing,193.37,ORD20607,CUST1607,363.79,William,cbrennan@carter-barton.com,Bermuda,1/31/2024,2024,72.758
PROD5608,Model,Beauty,125.07,ORD20608,CUST1608,407.94,Jennifer,eduardogarza@lin-lopez.com,Namibia,10/31/2024,2024,81.588
PROD5609,Moment,Clothing,219.95,ORD20609,CUST1609,773.09,Meghan,cassiemosley@gmail.com,Guadeloupe,5/31/2024,2024,154.618
PROD5610,Customer,Toys,482.77,ORD20610,CUST1610,780.85,Donald,kylehill@hotmail.com,Macao,9/30/2024,2024,156.17
PROD5611,Direction,Beauty,232.39,ORD20611,CUST1611,27.69,Lori,jasonmiller@gmail.com,Heard Island and McDonald Islands,9/30/2023,2023,5.538
PROD5612,Able,Clothing,67.44,ORD20612,CUST1612,138.45,Gregory,millerjennifer@mora.com,Mexico,10/31/2024,2024,27.69
PROD5613,Board,Toys,458.9,ORD20613,CUST1613,843.13,Thomas,longdana@gmail.com,Jordan,8/31/2024,2024,168.626
PROD5614,Economic,Beauty,24.54,ORD20614,CUST1614,496.46,Christopher,lglass@yahoo.com,Guadeloupe,10/31/2024,2024,99.292
PROD5615,Feel,Beauty,305.05,ORD20615,CUST1615,93.54,Lisa,dwright@miller-west.com,Sudan,6/30/2024,2024,18.708
PROD5616,News,Home & Kitchen,276.99,ORD20616,CUST1616,734.15,Terry,smithbrenda@yahoo.com,Guadeloupe,5/31/2023,2023,146.83
PROD5617,Send,Beauty,34.83,ORD20617,CUST1617,245.36,Tina,qcaldwell@gmail.com,Isle of Man,12/31/2024,2024,49.072
PROD5618,Position,Toys,52.11,ORD20618,CUST1618,419.81,Sarah,eduffy@yahoo.com,Guyana,10/31/2023,2023,83.962
PROD5619,Show,Clothing,36.27,ORD20619,CUST1619,749.44,Mark,cooperalyssa@turner.com,Germany,4/30/2023,2023,149.888
PROD5620,Player,Home & Kitchen,229.47,ORD20620,CUST1620,1498.13,Eric,helen27@floyd.com,Tuvalu,5/31/2024,2024,299.626
PROD5621,Long,Home & Kitchen,447.1,ORD20621,CUST1621,474.77,Carlos,dwilliams@carrillo-blackburn.net,Pakistan,2/28/2023,2023,94.954
PROD5622,Happen,Beauty,370.53,ORD20622,CUST1622,589.8,Jeffrey,sarah05@yahoo.com,Cape Verde,5/31/2024,2024,117.96
PROD5623,Today,Home & Kitchen,137.85,ORD20623,CUST1623,360.37,Ryan,frankcox@hardin-watson.com,Uruguay,2/28/2023,2023,72.074
PROD5624,Yeah,Clothing,233.13,ORD20624,CUST1624,1404.66,William,loganjonathan@hotmail.com,Mauritius,9/30/2023,2023,280.932
PROD5625,Nothing,Clothing,234.86,ORD20625,CUST1625,1171.82,Lisa,bradyricky@wolfe.com,Chile,4/30/2023,2023,234.364
PROD5626,Help,Books,84.77,ORD20626,CUST1626,1049.25,Richard,dana08@yahoo.com,Mexico,11/30/2024,2024,209.85
PROD5627,Might,Electronics,388.85,ORD20627,CUST1627,28.11,Justin,goldenjerry@campbell.org,South Georgia and the South Sandwich Islands,10/31/2024,2024,5.622
PROD5628,Course,Beauty,449.45,ORD20628,CUST1628,190.07,Christopher,lmiller@paul-ayala.net,Pitcairn Islands,9/30/2023,2023,38.014
PROD5629,Your,Home & Kitchen,39.67,ORD20629,CUST1629,614.81,Erin,tracysmith@le-collins.com,Morocco,8/31/2024,2024,122.962
PROD5630,Tend,Electronics,5.46,ORD20630,CUST1630,1372.92,Christopher,oconnoramanda@maldonado-branch.com,Tunisia,11/30/2023,2023,274.584
PROD5631,Position,Home & Kitchen,134.3,ORD20631,CUST1631,1428.23,Susan,dianejohnson@jackson.com,Mauritius,4/30/2023,2023,285.646
PROD5632,Write,Books,28.93,ORD20632,CUST1632,291.04,Dylan,smithryan@kelly-dunn.org,Norfolk Island,10/31/2024,2024,58.208
PROD5633,Travel,Beauty,139.05,ORD20633,CUST1633,618.08,Samuel,andrewmitchell@yahoo.com,Jamaica,7/31/2023,2023,123.616
PROD5634,Today,Beauty,353.33,ORD20634,CUST1634,1466.66,Margaret,angela61@sampson.com,Malta,5/31/2024,2024,293.332
PROD5635,Book,Clothing,35.22,ORD20635,CUST1635,1027.08,Joshua,charles60@yahoo.com,Samoa,5/31/2023,2023,205.416
PROD5636,Film,Toys,456.97,ORD20636,CUST1636,409.78,Brenda,john88@gmail.com,Niger,9/30/2024,2024,81.956
PROD5637,Must,Clothing,312.73,ORD20637,CUST1637,116.43,Nathan,hmartinez@hotmail.com,Iceland,10/31/2024,2024,23.286
PROD5638,Probably,Books,280.04,ORD20638,CUST1638,711.69,Chris,sarahwheeler@mckenzie.com,Kuwait,8/31/2024,2024,142.338
PROD5639,Condition,Home & Kitchen,26.77,ORD20639,CUST1639,586.15,Derrick,catherine73@gmail.com,Antarctica (the territory South of 60 deg S),7/31/2023,2023,117.23
PROD5640,Can,Beauty,198.29,ORD20640,CUST1640,891.25,Sarah,smithamanda@roman.net,Dominica,4/30/2024,2024,178.25
PROD5641,Research,Clothing,443.76,ORD20641,CUST1641,1164.64,Paul,adamarnold@moore.com,Marshall Islands,10/31/2023,2023,232.928
PROD5642,Year,Books,71.62,ORD20642,CUST1642,638.69,Dustin,rossmelissa@reid.com,Honduras,6/30/2023,2023,127.738
PROD5643,Little,Electronics,127.91,ORD20643,CUST1643,1390.35,Kayla,adaniel@yahoo.com,Poland,7/31/2023,2023,278.07
PROD5644,Certainly,Books,414.82,ORD20644,CUST1644,1061.78,Steven,shannon62@tran.biz,Ukraine,9/30/2024,2024,212.356
PROD5645,Detail,Electronics,80.69,ORD20645,CUST1645,1475.77,Matthew,rhondanorris@russell-spears.org,Puerto Rico,2/29/2024,2024,295.154
PROD5646,Head,Clothing,250.9,ORD20646,CUST1646,298.89,Brandon,madison90@hotmail.com,Cambodia,11/30/2023,2023,59.778
PROD5647,Newspaper,Beauty,478.37,ORD20647,CUST1647,1489.49,Samuel,rachel59@palmer.info,Lao People's Democratic Republic,4/30/2023,2023,297.898
PROD5648,Scene,Electronics,404.49,ORD20648,CUST1648,499.94,Joshua,hurleybryan@bennett-mann.com,New Zealand,7/31/2024,2024,99.988
PROD5649,Edge,Beauty,125.58,ORD20649,CUST1649,73.78,Renee,katie75@hotmail.com,United Arab Emirates,11/30/2024,2024,14.756
PROD5650,Magazine,Clothing,65.72,ORD20650,CUST1650,442.53,Matthew,jocelyn86@evans-burns.com,Faroe Islands,9/30/2024,2024,88.506
PROD5651,Begin,Toys,110.9,ORD20651,CUST1651,484.91,Donald,justinmichael@gmail.com,Wallis and Futuna,11/30/2024,2024,96.982
PROD5652,Weight,Electronics,385.55,ORD20652,CUST1652,350.59,Daniel,egarcia@yahoo.com,Tanzania,10/31/2024,2024,70.118
PROD5653,Large,Clothing,318.75,ORD20653,CUST1653,703.01,Alex,hpollard@gmail.com,Norway,8/31/2023,2023,140.602
PROD5654,Deal,Electronics,29.31,ORD20654,CUST1654,115.24,Brittany,michael96@smith.org,Denmark,10/31/2023,2023,23.048
PROD5655,Them,Toys,265.74,ORD20655,CUST1655,635.64,Rachel,lthomas@gmail.com,Kuwait,4/30/2024,2024,127.128
PROD5656,Language,Toys,11.88,ORD20656,CUST1656,1148.65,Susan,melissacampbell@gmail.com,Tanzania,12/31/2024,2024,229.73
PROD5657,Yard,Electronics,252.36,ORD20657,CUST1657,1202.46,William,younglynn@hotmail.com,Tajikistan,11/30/2023,2023,240.492
PROD5658,Everything,Beauty,50.28,ORD20658,CUST1658,359.13,Nathan,kingangela@keller.com,Bahamas,9/30/2024,2024,71.826
PROD5659,Cup,Toys,247.79,ORD20659,CUST1659,817.5,Brittany,nwest@gmail.com,Slovenia,11/30/2024,2024,163.5
PROD5660,Benefit,Beauty,166.58,ORD20660,CUST1660,172.14,Kathryn,sheila58@fisher-torres.biz,Bulgaria,7/31/2024,2024,34.428
PROD5661,Guess,Clothing,294.1,ORD20661,CUST1661,1265.74,Caitlyn,austin35@brady-woodward.biz,Bermuda,5/31/2024,2024,253.148
PROD5662,Matter,Electronics,280.67,ORD20662,CUST1662,1459.82,Denise,tcarter@gmail.com,United Kingdom,9/30/2024,2024,291.964
PROD5663,Reason,Beauty,158.53,ORD20663,CUST1663,91.31,Bryan,msnyder@gmail.com,Hong Kong,11/30/2023,2023,18.262
PROD5664,His,Electronics,369.58,ORD20664,CUST1664,1452.63,Sharon,johnorr@nunez.biz,Puerto Rico,6/30/2023,2023,290.526
PROD5665,Everything,Beauty,295.44,ORD20665,CUST1665,1126.29,Sara,gramirez@hotmail.com,Wallis and Futuna,5/31/2024,2024,225.258
PROD5666,Field,Toys,461.66,ORD20666,CUST1666,323.22,Jeffrey,jessicabutler@hotmail.com,Bermuda,9/30/2024,2024,64.644
PROD5667,Big,Home & Kitchen,490.71,ORD20667,CUST1667,701.04,Caleb,kimberly21@gmail.com,Denmark,6/30/2024,2024,140.208
PROD5668,Speech,Books,342.96,ORD20668,CUST1668,837.58,Teresa,smorrison@yahoo.com,Jersey,3/31/2023,2023,167.516
PROD5669,Under,Toys,405.94,ORD20669,CUST1669,1318.18,John,parkseric@gmail.com,Macedonia,3/31/2023,2023,263.636
PROD5670,Rule,Electronics,297.29,ORD20670,CUST1670,991.76,Marcus,molly71@yahoo.com,Nigeria,11/30/2024,2024,198.352
PROD5671,Him,Books,316.73,ORD20671,CUST1671,1293.11,Alyssa,williamslance@yahoo.com,South Georgia and the South Sandwich Islands,12/31/2024,2024,258.622
PROD5672,Establish,Clothing,192.95,ORD20672,CUST1672,351.44,Daniel,bellwilliam@shepard.com,Morocco,5/31/2024,2024,70.288
PROD5673,Someone,Home & Kitchen,56.48,ORD20673,CUST1673,508.16,Michael,singletondiana@lowe.com,Niue,4/30/2024,2024,101.632
PROD5674,Former,Home & Kitchen,209.78,ORD20674,CUST1674,200.49,Meagan,pwillis@hotmail.com,Sri Lanka,7/31/2024,2024,40.098
PROD5675,Southern,Beauty,267.54,ORD20675,CUST1675,186.48,Cody,bfischer@yahoo.com,Philippines,12/31/2024,2024,37.296
PROD5676,Field,Toys,412.98,ORD20676,CUST1676,1248.09,Lee,swhite@hotmail.com,Timor-Leste,8/31/2023,2023,249.618
PROD5677,For,Beauty,60.54,ORD20677,CUST1677,971.76,Laurie,lloydjoseph@robinson.org,Grenada,2/29/2024,2024,194.352
PROD5678,No,Clothing,153.52,ORD20678,CUST1678,862.42,Gerald,phillipsmonique@yahoo.com,Montenegro,7/31/2023,2023,172.484
PROD5679,Community,Books,475.04,ORD20679,CUST1679,825.72,Tony,james41@turner.com,Slovakia (Slovak Republic),1/31/2024,2024,165.144
PROD5680,Win,Home & Kitchen,85.52,ORD20680,CUST1680,1247.24,Kyle,melissahughes@hotmail.com,Paraguay,5/31/2023,2023,249.448
PROD5681,Support,Home & Kitchen,174.73,ORD20681,CUST1681,430.87,Erik,nicholasford@mays.com,Nigeria,6/30/2023,2023,86.174
PROD5682,Able,Clothing,268.53,ORD20682,CUST1682,147.72,Beth,jesse80@yahoo.com,French Southern Territories,1/31/2024,2024,29.544
PROD5683,Light,Clothing,126.06,ORD20683,CUST1683,95.67,Mark,kristinahall@fox.com,Bouvet Island (Bouvetoya),5/31/2024,2024,19.134
PROD5684,Country,Books,247.66,ORD20684,CUST1684,894.99,Michele,jchang@gmail.com,Bangladesh,6/30/2024,2024,178.998
PROD5685,Over,Toys,111.19,ORD20685,CUST1685,653.6,Jennifer,chamilton@morris.com,Grenada,2/29/2024,2024,130.72
PROD5686,Stage,Electronics,322.77,ORD20686,CUST1686,1408.71,Destiny,wilsonhayden@yahoo.com,Liechtenstein,10/31/2024,2024,281.742
PROD5687,Protect,Electronics,364.81,ORD20687,CUST1687,837.73,Nicole,miranda43@nicholson.com,Turkey,1/31/2025,2025,167.546
PROD5688,Difficult,Books,10.44,ORD20688,CUST1688,917.04,Joseph,xwilliams@stewart-vega.com,Honduras,7/31/2023,2023,183.408
PROD5689,Total,Beauty,152.49,ORD20689,CUST1689,138.52,Kathleen,johnsonsteven@gmail.com,Belarus,4/30/2024,2024,27.704
PROD5690,Which,Home & Kitchen,229.21,ORD20690,CUST1690,1358.6,Steven,karen51@gmail.com,Guernsey,11/30/2023,2023,271.72
PROD5691,Shoulder,Toys,381.71,ORD20691,CUST1691,1417.48,Joyce,nbaker@rios-rose.com,Slovenia,3/31/2024,2024,283.496
PROD5692,Have,Books,392.92,ORD20692,CUST1692,256.33,Lisa,webstererik@walker-rojas.biz,Lao People's Democratic Republic,1/31/2025,2025,51.266
PROD5693,Arrive,Books,164.52,ORD20693,CUST1693,1076.26,Diane,alexbrown@yahoo.com,Holy See (Vatican City State),10/31/2023,2023,215.252
PROD5694,Product,Home & Kitchen,36.03,ORD20694,CUST1694,1203.09,Kevin,jillhowe@yahoo.com,Jersey,4/30/2023,2023,240.618
PROD5695,Effect,Toys,222.96,ORD20695,CUST1695,1224.87,Stacey,shannonstevens@hotmail.com,Samoa,8/31/2024,2024,244.974
PROD5696,Image,Toys,262.9,ORD20696,CUST1696,503.41,Tyler,elizabeth42@dillon.com,Falkland Islands (Malvinas),4/30/2024,2024,100.682
PROD5697,You,Toys,482.47,ORD20697,CUST1697,318.08,Christopher,spencer71@gmail.com,Mayotte,2/29/2024,2024,63.616
PROD5698,Exactly,Electronics,19.54,ORD20698,CUST1698,206.4,Philip,perezautumn@adams-hill.com,Malta,10/31/2024,2024,41.28
PROD5699,Several,Books,90.97,ORD20699,CUST1699,127.27,Laura,amandawelch@flowers.com,Senegal,12/31/2023,2023,25.454
PROD5700,Area,Books,23.69,ORD20700,CUST1700,786.54,Felicia,louisfranklin@yahoo.com,Bangladesh,7/31/2023,2023,157.308
PROD5701,Matter,Electronics,308.77,ORD20701,CUST1701,93.67,Derek,bakerolivia@bishop.com,Guatemala,5/31/2024,2024,18.734
PROD5702,Network,Toys,484.88,ORD20702,CUST1702,544.78,James,kennethgreen@jones-watts.info,Canada,7/31/2023,2023,108.956
PROD5703,Pay,Beauty,486.1,ORD20703,CUST1703,20.87,Madison,robert52@gmail.com,Nauru,10/31/2024,2024,4.174
PROD5704,Care,Toys,189.89,ORD20704,CUST1704,1253.61,Erica,watkinsjenna@hotmail.com,Russian Federation,1/31/2025,2025,250.722
PROD5705,Already,Clothing,268.82,ORD20705,CUST1705,35.67,Monica,bcox@shepherd.com,Somalia,12/31/2023,2023,7.134
PROD5706,Special,Books,169.39,ORD20706,CUST1706,1217.95,Justin,jimenezheather@gmail.com,Hungary,9/30/2023,2023,243.59
PROD5707,Tell,Toys,417.91,ORD20707,CUST1707,691.47,Jacqueline,bernardjonathan@marshall.com,Reunion,11/30/2023,2023,138.294
PROD5708,Hair,Toys,81.43,ORD20708,CUST1708,1019.04,Bradley,hherring@hotmail.com,Swaziland,2/28/2023,2023,203.808
PROD5709,News,Electronics,475.4,ORD20709,CUST1709,1470.6,Kristina,stacywilkerson@johnson-lynch.com,Faroe Islands,8/31/2024,2024,294.12
PROD5710,Sign,Toys,168.05,ORD20710,CUST1710,486.26,Kimberly,melissavazquez@robles.com,Mozambique,1/31/2024,2024,97.252
PROD5711,Keep,Toys,333.26,ORD20711,CUST1711,182.76,Katrina,susan74@strickland.org,Sweden,12/31/2023,2023,36.552
PROD5712,Crime,Toys,147.61,ORD20712,CUST1712,183.03,Christopher,kevin26@hotmail.com,Antigua and Barbuda,12/31/2023,2023,36.606
PROD5713,Friend,Toys,296.52,ORD20713,CUST1713,597.66,Lindsey,vray@yahoo.com,Bosnia and Herzegovina,2/29/2024,2024,119.532
PROD5714,Carry,Home & Kitchen,467.34,ORD20714,CUST1714,307.51,Brian,xnorris@kirk.info,Tonga,9/30/2023,2023,61.502
PROD5715,Mr,Books,13.27,ORD20715,CUST1715,524.36,John,ksmith@hotmail.com,Congo,7/31/2023,2023,104.872
PROD5716,Former,Clothing,475.8,ORD20716,CUST1716,1234.88,Chad,rmendez@yahoo.com,Myanmar,6/30/2024,2024,246.976
PROD5717,War,Toys,234.31,ORD20717,CUST1717,625.3,Billy,morenojose@jones.com,Malta,5/31/2024,2024,125.06
PROD5718,Per,Books,208.55,ORD20718,CUST1718,904.65,Eric,dave32@yahoo.com,United States Minor Outlying Islands,6/30/2023,2023,180.93
PROD5719,Easy,Beauty,52.31,ORD20719,CUST1719,1291.61,David,richard65@gmail.com,Andorra,4/30/2023,2023,258.322
PROD5720,Five,Clothing,120.58,ORD20720,CUST1720,150.71,Jesse,underwoodjoshua@perkins-hanna.com,Netherlands Antilles,12/31/2024,2024,30.142
PROD5721,Check,Books,374.24,ORD20721,CUST1721,1335.24,Laura,michaeltaylor@gmail.com,Mauritius,7/31/2024,2024,267.048
PROD5722,Accept,Beauty,462.79,ORD20722,CUST1722,59.09,Timothy,combsnathan@rhodes-ruiz.com,Malaysia,7/31/2023,2023,11.818
PROD5723,Medical,Toys,395.91,ORD20723,CUST1723,627.15,Jennifer,livingstonrose@hotmail.com,Guadeloupe,9/30/2023,2023,125.43
PROD5724,East,Beauty,457.35,ORD20724,CUST1724,878.24,Jocelyn,jacksondylan@jenkins.com,Yemen,3/31/2024,2024,175.648
PROD5725,Up,Beauty,256.39,ORD20725,CUST1725,47.34,Tyler,hoodkenneth@yahoo.com,Bolivia,12/31/2023,2023,9.468
PROD5726,Would,Clothing,14.88,ORD20726,CUST1726,889.74,Marc,sara15@white.com,Thailand,9/30/2024,2024,177.948
PROD5727,Democrat,Home & Kitchen,48.64,ORD20727,CUST1727,102.01,Emily,carpenterkristen@gmail.com,Tuvalu,6/30/2024,2024,20.402
PROD5728,Republican,Beauty,19.88,ORD20728,CUST1728,798.91,Pamela,nicole43@yahoo.com,Nigeria,10/31/2023,2023,159.782
PROD5729,Your,Books,354.36,ORD20729,CUST1729,1342.31,Daniel,randall65@davis.com,Bouvet Island (Bouvetoya),2/29/2024,2024,268.462
PROD5730,Set,Electronics,206.56,ORD20730,CUST1730,683.45,Valerie,garciaamber@schroeder.com,Azerbaijan,4/30/2024,2024,136.69
PROD5731,Trial,Toys,24.55,ORD20731,CUST1731,1385.9,Christopher,knappkendra@hotmail.com,Kuwait,9/30/2023,2023,277.18
PROD5732,Front,Home & Kitchen,359.05,ORD20732,CUST1732,1017.52,Joseph,jamie22@yahoo.com,Iceland,1/31/2024,2024,203.504
PROD5733,Least,Electronics,10.38,ORD20733,CUST1733,1395.97,Alexander,lgreene@yahoo.com,Morocco,5/31/2024,2024,279.194
PROD5734,See,Beauty,311.28,ORD20734,CUST1734,1208.03,Nicole,donald04@gmail.com,Malaysia,10/31/2023,2023,241.606
PROD5735,Hospital,Beauty,495.42,ORD20735,CUST1735,218.39,Joseph,christine78@gmail.com,Malaysia,8/31/2023,2023,43.678
PROD5736,Effect,Home & Kitchen,390.1,ORD20736,CUST1736,110.76,Kimberly,mcdonaldrodney@welch.com,Greece,7/31/2024,2024,22.152
PROD5737,Kitchen,Home & Kitchen,72.49,ORD20737,CUST1737,923.53,Joshua,brian62@yahoo.com,Switzerland,12/31/2024,2024,184.706
PROD5738,Price,Beauty,123.15,ORD20738,CUST1738,1151.27,Jonathan,david87@hotmail.com,Macedonia,9/30/2023,2023,230.254
PROD5739,Check,Electronics,359.24,ORD20739,CUST1739,1225.94,Robin,jennifer42@castaneda.info,Cape Verde,6/30/2024,2024,245.188
PROD5740,Already,Books,244.04,ORD20740,CUST1740,1396.34,Joseph,swoods@fox.info,Palau,5/31/2024,2024,279.268
PROD5741,Police,Toys,235.41,ORD20741,CUST1741,68.17,Tony,brandon92@hotmail.com,Iran,7/31/2023,2023,13.634
PROD5742,Attention,Toys,217.42,ORD20742,CUST1742,573.08,John,nicholas81@vang.net,Samoa,7/31/2023,2023,114.616
PROD5743,In,Beauty,247.86,ORD20743,CUST1743,404.95,Michelle,jordandavid@keller.com,Senegal,2/29/2024,2024,80.99
PROD5744,Suffer,Toys,178.37,ORD20744,CUST1744,1073.15,Frederick,wellison@hotmail.com,Mozambique,8/31/2024,2024,214.63
PROD5745,Piece,Toys,241.92,ORD20745,CUST1745,335.48,Jacob,randy47@hotmail.com,Liberia,8/31/2024,2024,67.096
PROD5746,Life,Clothing,296.82,ORD20746,CUST1746,990.69,Michael,mccormickjose@carter.com,Heard Island and McDonald Islands,8/31/2024,2024,198.138
PROD5747,Book,Clothing,127.06,ORD20747,CUST1747,1278.2,Aaron,joy53@yahoo.com,Belarus,9/30/2024,2024,255.64
PROD5748,Later,Electronics,443.59,ORD20748,CUST1748,1071.25,Jesse,pdouglas@lee-vang.org,Argentina,7/31/2024,2024,214.25
PROD5749,Safe,Beauty,480.56,ORD20749,CUST1749,796.85,David,robinrobinson@yahoo.com,Vietnam,12/31/2023,2023,159.37
PROD5750,Management,Toys,397.4,ORD20750,CUST1750,467.5,David,dawsonmegan@gmail.com,Bulgaria,8/31/2024,2024,93.5
PROD5751,Letter,Clothing,93.01,ORD20751,CUST1751,1253.12,Tiffany,danielperkins@hotmail.com,Somalia,2/28/2025,2025,250.624
PROD5752,Special,Electronics,338.07,ORD20752,CUST1752,1464.7,Madeline,morrisonandrew@thornton.org,Algeria,3/31/2023,2023,292.94
PROD5753,Ok,Toys,130.78,ORD20753,CUST1753,861.41,Christopher,fthomas@hotmail.com,Lithuania,10/31/2023,2023,172.282
PROD5754,Admit,Beauty,402.42,ORD20754,CUST1754,1278.84,Sabrina,jadehowell@weaver.com,Zimbabwe,3/31/2023,2023,255.768
PROD5755,Peace,Books,158.74,ORD20755,CUST1755,1224.17,Tara,michellerodgers@murphy.com,Congo,11/30/2023,2023,244.834
PROD5756,Would,Clothing,41.69,ORD20756,CUST1756,579.02,Luis,xperez@yahoo.com,Central African Republic,8/31/2023,2023,115.804
PROD5757,Focus,Beauty,119.4,ORD20757,CUST1757,476.46,William,ashley18@ortiz-jordan.net,Bermuda,3/31/2024,2024,95.292
PROD5758,Election,Toys,360.82,ORD20758,CUST1758,767.21,William,katieroberts@randolph.com,Ecuador,11/30/2023,2023,153.442
PROD5759,Image,Electronics,5.61,ORD20759,CUST1759,119.04,Kaitlyn,simselizabeth@yahoo.com,Seychelles,10/31/2024,2024,23.808
PROD5760,West,Beauty,111.84,ORD20760,CUST1760,995.42,Michelle,amygreen@house.com,Guatemala,11/30/2024,2024,199.084
PROD5761,Central,Electronics,12.13,ORD20761,CUST1761,1121.41,Zachary,william79@yahoo.com,Korea,5/31/2023,2023,224.282
PROD5762,Social,Toys,292.83,ORD20762,CUST1762,1494.26,Rebecca,daisy98@yahoo.com,Israel,4/30/2023,2023,298.852
